onset	duration	nwb_table
1595522742.2099998	1814.6492002010345	epochs
1595524702.773	5407.50269985199	epochs
1595530230.656	1812.0633335113525	epochs
1595537482.1580002	5437.246532917023	epochs
1595543018.5649998	1803.8021669387817	epochs
